0.3,2,0.2,0.033333,0
0.4,2,0.2,0.033333,0
0.5,2,0.2,0.033333,0
0.6,2,0.2,0.033333,0
0.7,2,0.2,0.033333,0
0.1,2,0.2,0.032,-0.49715
0.2,2,0.2,0.032,-0.99324
0.3,2,0.2,0.032,-1.4872
0.4,2,0.2,0.032,-1.9779
0.5,2,0.2,0.032,-2.4643
0.6,2,0.2,0.032,-2.9455
0.7,2,0.2,0.032,-3.4203
